K01D0007A_H0007:1b-0	@1b #// rgya gar skad du /	rgya_8 gar_13 skad_17 du_22 
K01D0007A_H0007:1b-1	bi na ya autta ra grantha /	bi_0 na_3 ya_6 autta_9 ra_15 grantha_18 
K01D0007A_H0007:1b-2	bod skad du /	'bod_0 skad_4 du_9 
K01D0007A_H0007:1b-3	'dul ba gzhung bla ma /	'dul_0 ba_5 gzhung_8 bla_15 ma_19 
K01D0007A_H0007:1b-4	bam po dang po /	bam_0 po_4 dang_7 po_12 
K01D0007A_H0007:1b-5	thams cad mkhyen pa la phyag 'tshal lo //	thams_0 cad_6 mkhyen_10 ba_17 la_20 phyag_23 'tshal_29 lo_36 
K01D0007A_H0007:1b-6	sdom la /	sdom_0 la_5 
K01D0007A_H0007:1b-7	dud 'gro gsum dang lam gsum dang //	dud_0 'gro_4 gsum_9 dang_14 lam_19 gsum_23 dang_28 
K01D0007A_H0007:1b-8	bud med gshegs dang gcod pa dang //	'bud_0 med_4 gshegs_8 dang_15 gcod_20 ba_25 dang_28 
K01D0007A_H0007:1b-9	'dzin pa dang ni bltab pa dang //	'dzin_0 ba_6 dang_9 ni_14 lteb_17 ba_23 dang_26 
K01D0007A_H0007:2a-0	so dang mo reg phag mo @2a *//	so_0 dang_3 mo_8 reg_11 phag_15 mo_20 
K01D0007A_H0007:2a-1	yin //	yin_0 
K01D0007A_H0007:2a-2	sangs rgyas bcom ldan 'das mnyan yod na /	sangs_0 rgya_6 'joms_12 ldan_17 'da'_22 nyan_27 yod_33 na_37 
K01D0007A_H0007:2a-3	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	rgyal_0 bu_6 rgyal_9 byed_15 kyi_20 tshal_24 mgon_30 med_35 zas_39 sbyin_43 gyi_49 kun_53 dga'_57 ra_62 ba_65 na_68 bzhugs_71 so_78 
K01D0007A_H0007:2a-4	de nas tshe dang ldan pa nye bar 'khor bcom	de_0 nas_3 tshe_7 dang_12 ldan_17 ba_22 nye_25 ba_29 'khor_33 'joms_39 
K01D0007A_H0007:2a-5	ldan 'das ga la ba der song ste phyin nas	ldan_0 'da'_5 ga_10 la_13 ba_16 der_19 'gro_23 ste_28 phyin_32 nas_38 
K01D0007A_H0007:2a-6	/ bcom ldan 'das kyi zhabs gnyis la mgo bos phyag 'tshal te phyogs gcig tu 'dug go /	'joms_2 ldan_7 'da'_12 kyi_17 zhabs_21 gnyis_27 la_33 mgo_36 'bod_40 phyag_44 'tshal_50 te_57 phyogs_60 gcig_67 tu_72 'dug_75 go_80 
K01D0007A_H0007:2a-7	phyogs gcig tu 'dug nas tshe dang ldan pa nye	phyogs_0 gcig_7 tu_12 'dug_15 nas_20 tshe_24 dang_29 ldan_34 ba_39 nye_42 
K01D0007A_H0007:2a-8	bar 'khor gyis sangs rgyas bcom ldan 'das la zhus	ba_0 'khor_4 gyis_10 sangs_15 rgya_21 'joms_27 ldan_32 'da'_37 la_42 zhus_45 
K01D0007A_H0007:2a-9	pa / btsun pa /	ba_0 btsun_5 ba_11 
K01D0007A_H0007:2a-10	bcom ldan 'das kyis yang dge slong gang dge slong	'joms_0 ldan_5 'da'_10 kyis_15 yang_20 dge_25 slong_29 gang_35 dge_40 slong_44 
K01D0007A_H0007:2b-0	rnams @2b dang lhan cig bslab pa mtshungs par zhugs	rnams_0 dang_10 lhan_15 cig_20 bslab_24 ba_30 mtshungs_33 ba_42 'jug_46 
K01D0007A_H0007:2b-1	pas bslab pa ma phul /	ba_0 bslab_4 ba_10 ma_13 'bul_16 
