K12D0841(1-8)-2_H0805-2:299a-0	@299a rgya gar skad du /	rgya_6 gar_11 skad_15 du_20 
K12D0841(1-8)-2_H0805-2:299a-1	aa mri ta ra sa ya na ta na dzha ya /	aa_0 mri_3 ta_7 ra_10 sa_13 ya_16 na_19 ta_22 na_25 dzha_28 ya_33 
K12D0841(1-8)-2_H0805-2:299a-2	pra sha sta phra ma na shri kra na shasta ya na mo //	pra_0 sha_4 sta_8 phra_12 ma_17 na_20 shri_23 kra_28 na_32 shasta_35 ya_42 na_45 mo_48 
K12D0841(1-8)-2_H0805-2:299a-3	bod skad du /	'bod_0 skad_4 du_9 
K12D0841(1-8)-2_H0805-2:299a-4	tshangs pa la sogs pa drang srong dang /	tshangs_0 ba_8 la_11 sogs_14 ba_19 'dren_22 srong_28 dang_34 
K12D0841(1-8)-2_H0805-2:299a-5	lha dang /	lha_0 dang_4 
K12D0841(1-8)-2_H0805-2:299a-6	klu dang /	klu_0 dang_4 
K12D0841(1-8)-2_H0805-2:299a-7	mi'i byang chub sems dpa' rnams la phyag 'tshal lo //	mi_0 byang_5 chub_11 sems_16 dpa'_21 rnams_26 la_32 phyag_35 'tshal_41 lo_48 
K12D0841(1-8)-2_H0805-2:299a-8	de nas tshangs pa'i gtso bo mchog /	de_0 nas_3 tshangs_7 ba_15 gtso_20 'bo_25 mchog_28 
K12D0841(1-8)-2_H0805-2:299a-9	dung gi thor tshugs khong seng can //	dung_0 gi_5 'thor_8 tshugs_13 khong_20 seng_26 can_31 
K12D0841(1-8)-2_H0805-2:299a-10	tshangs pa kun grol chen po dang //	tshangs_0 ba_8 kun_11 grol_15 chen_20 po_25 dang_28 
K12D0841(1-8)-2_H0805-2:299a-11	drang srong chen po ljang sngon dang /	'dren_0 srong_6 chen_12 po_17 ljang_20 sngon_26 dang_32 
K12D0841(1-8)-2_H0805-2:299a-12	tsa ra ka dang nab so skyes //	tsa_0 ra_4 ka_7 dang_10 nab_15 so_19 skye_22 
K12D0841(1-8)-2_H0805-2:299a-13	tha skar bu dang lha skabs dang //	tha_0 skar_4 bu_9 dang_12 lha_17 skabs_21 dang_27 
K12D0841(1-8)-2_H0805-2:299a-14	rgyun shes pa dang g-yon phyogs lha //	rgyun_0 shes_6 ba_11 dang_14 g-yon_19 phyogs_25 lha_32 
K12D0841(1-8)-2_H0805-2:299a-15	thang la gnas dang me bzhin 'jug /	thang_0 la_6 gnas_9 dang_14 me_19 bzhin_22 'jug_28 
K12D0841(1-8)-2_H0805-2:299a-16	dka' gnyis spyod dang ka la yan //	dka'_0 gnyis_5 spyod_11 dang_17 ka_22 la_25 yan_28 
K12D0841(1-8)-2_H0805-2:299a-17	shing khyer dang ni ljang sngon pu //	shing_0 'khyer_6 dang_12 ni_17 ljang_20 sngon_26 pu_32 
K12D0841(1-8)-2_H0805-2:299a-18	nyi ma zla ba klu ru bcas //	nyi_0 ma_4 zla_7 ba_11 klu_14 ru_18 'cha'_21 
K12D0841(1-8)-2_H0805-2:299a-19	shing gi lha mo 'od 'chang ma //	shing_0 gi_6 lha_9 mo_13 'od_16 'chang_20 ma_27 
K12D0841(1-8)-2_H0805-2:299a-20	sman gyi lha mo nor gyi rgyun //	sman_0 gyi_5 lha_9 mo_13 nor_16 gyi_20 rgyun_24 
K12D0841(1-8)-2_H0805-2:299a-21	'di kun 'khor dang bcas pa yis; ;kun bzang lha la phyag 'tshal nas //	'di_0 kun_4 'khor_8 dang_14 'cha'_19 ba_24 yis;_27 ;kun_32 bzang_37 lha_43 la_47 phyag_50 'tshal_56 nas_63 
K12D0841(1-8)-2_H0805-2:299a-22	sman gyi dbang dang dam tshig mnos //	sman_0 gyi_5 dbang_9 dang_15 dam_20 tshig_24 mno_30 
K12D0841(1-8)-2_H0805-2:299a-23	drang srong rnams la rjes su gnang //	'dren_0 srong_6 rnams_12 la_18 rjes_21 su_26 gnang_29 
K12D0841(1-8)-2_H0805-2:299a-24	de nas kun bzang bde gshegs kyis; ;sman gyi rgyal po bdud rtsi mchog /	de_0 nas_3 kun_7 bzang_11 bde_17 gshegs_21 kyis;_28 ;sman_34 gyi_40 rgyal_44 po_50 bdud_53 rtsi_58 mchog_63 
K12D0841(1-8)-2_H0805-2:299a-25	nges pa'i lung 'di bka' stsal to //	nges_0 ba_5 lung_10 'di_15 bka'_19 stsal_24 to_30 
K12D0841(1-8)-2_H0805-2:299a-26	de nas thugs rje'i cho 'phrul gyis //	de_0 nas_3 thugs_7 rje_13 cho_19 'phrul_23 gyis_30 
K12D0841(1-8)-2_H0805-2:299b-0	sa rnams rab tu g-yos @299b nas ni; ;stong gsum 'jig rten sa steng du //	sa_0 rnams_3 rab_9 tu_13 g-yos_16 nas_28 ni;_32 ;stong_36 gsum_43 'jig_48 rten_53 sa_58 steng_61 du_67 
K12D0841(1-8)-2_H0805-2:299b-1	thams cad sman chen ra sa yan //	thams_0 cad_6 sman_10 chen_15 ra_20 sa_23 yan_26 
K12D0841(1-8)-2_H0805-2:299b-2	skye ba med las thams cad skyes //	skye_0 ba_5 med_8 las_12 thams_16 cad_22 skye_26 
K12D0841(1-8)-2_H0805-2:299b-3	de ltar smin par byed pa yang //	de_0 ltar_3 smin_8 ba_13 byed_17 ba_22 yang_25 
K12D0841(1-8)-2_H0805-2:299b-4	thugs rje rgya mtsho chen po las //	thugs_0 rje_6 rgya_10 mtsho_15 chen_21 po_26 las_29 
K12D0841(1-8)-2_H0805-2:299b-5	thugs rje sprin ni khyab pa yis //	thugs_0 rje_6 sprin_10 ni_16 khyab_19 ba_25 yis_28 
K12D0841(1-8)-2_H0805-2:299b-6	sprin chen glog gi phreng ba can //	sprin_0 chen_6 glog_11 gi_16 phreng_19 ba_26 can_29 
K12D0841(1-8)-2_H0805-2:299b-7	yud tsam sgra dang bcas pa yis //	yud_0 tsam_4 sgra_9 dang_14 'cha'_19 ba_24 yis_27 
K12D0841(1-8)-2_H0805-2:299b-8	sa steng khengs par char phab nas //	sa_0 steng_3 kheng_9 ba_16 char_20 'bebs_25 nas_30 
K12D0841(1-8)-2_H0805-2:299b-9	de nyid thugs rje snyems pa'i mgon //	de_0 nyid_3 thugs_8 rje_14 snyems_18 ba_25 mgon_30 
K12D0841(1-8)-2_H0805-2:299b-10	chu yi phung po bdud rtsi yis //	chu_0 yi_4 'phung_7 po_13 bdud_16 rtsi_21 yis_26 
K12D0841(1-8)-2_H0805-2:299b-11	ma lus par ni ngoms par byas //	ma_0 lus_3 ba_7 ni_11 ngoms_14 ba_20 byed_24 
K12D0841(1-8)-2_H0805-2:299b-12	bdud rtsi'i rgya mtsho thigs chen gyis //	bdud_0 rtsi_5 rgya_12 mtsho_17 thigs_23 chen_29 gyis_34 
K12D0841(1-8)-2_H0805-2:299b-13	sa dang sman rnams kun gyi gsos //	sa_0 dang_3 sman_8 rnams_13 kun_19 gyi_23 gsos_27 
K12D0841(1-8)-2_H0805-2:299b-14	ri rab rtse mo ri su la dang //	ri_0 rab_3 rtse_7 mo_12 ri_15 su_18 la_21 dang_24 
