T02D2544c:15a-0	@15a # // rgya gar skad du /	rgya_10 gar_15 skad_19 du_24 
T02D2544c:15a-1	a'arya manydzu shr'i n'a ma singg'a ti mandala bi dhi n'a ma /	a_0 manydzu_7 shr_15 n_21 ma_25 singg_28 ti_36 mandala_39 bi_47 dhi_50 n_54 ma_58 
T02D2544c:15a-2	bod skad du /	'bod_0 skad_4 du_9 
T02D2544c:15a-3	'phags pa 'jam dpal gyi mtshan yang dag par brjod pa'i dkyil 'khor gyi cho ga zhes bya ba /	'phag_0 ba_7 'jam_10 dpal_15 gyi_20 mtshan_24 yang_31 'dag_36 ba_40 rjod_44 ba_50 dkyil_55 'khor_61 gyi_67 cho_71 ga_75 zhes_78 byed_83 ba_87 
T02D2544c:15a-4	'jam dpal gzhon nur gyur pa la phyag 'tshal pas //	'jam_0 dpal_5 gzhon_10 nur_16 gyur_20 ba_25 la_28 phyag_31 'tshal_37 ba_44 
T02D2544c:15a-5	gzhon nur sku sprul me tog thod //	gzhon_0 nur_6 sku_10 sprul_14 me_20 tog_23 thod_27 
T02D2544c:15a-6	sku mdog gser can shes rab lha //	sku_0 mdog_4 gser_9 can_14 shes_18 rab_23 lha_27 
T02D2544c:15a-7	mi shes rgyun gcod ral gri 'dzin //	mi_0 shes_3 rgyun_8 gcod_14 ral_19 gri_23 'dzin_27 
T02D2544c:15a-8	shes rab ye shes phyag 'tshal te //	shes_0 rab_5 ye_9 shes_12 phyag_17 'tshal_23 te_30 
T02D2544c:15a-9	'jam dpal rang bzhin chos sku ni //	'jam_0 dpal_5 rang_10 bzhin_15 chos_21 sku_26 ni_30 
T02D2544c:15a-10	nam mkha' lta bur khyab pa la //	nam_0 mkha'_4 lta_10 bur_14 khyab_18 ba_24 la_27 
T02D2544c:15a-11	gdul bya'i dbang gis dkyil 'khor drug / bde gshegs rigs kyi dkyil 'khor bshad /	gdul_0 byed_5 dbang_11 gis_17 dkyil_21 'khor_27 drug_33 bde_40 gshegs_44 rigs_51 kyi_56 dkyil_60 'khor_66 'chad_72 
T02D2544c:15a-12	de la 'dir sems can gti mug can 'dul ba'i	de_0 la_3 'dir_6 sems_11 can_16 gti_20 mug_24 can_28 'dul_32 ba_37 
T02D2544c:15a-13	gnyen por bcom ldan 'das rnam par snang mdzad kyi	gnyen_0 por_6 'joms_10 ldan_15 'da'_20 rnam_25 ba_30 snang_34 mdzad_40 kyi_46 
T02D2544c:15a-14	dkyil 'khor 'di gsungs pa yin te /	dkyil_0 'khor_6 'di_12 gsungs_16 ba_23 yin_26 te_30 
T02D2544c:15b-0	de yang gza' skar bzang po @15b la bsnyen pa'i khang pa bkra shis par 'jug par bya ste /	de_0 yang_3 gza'_8 skar_13 bzang_18 po_24 la_32 snyen_35 ba_42 khang_47 ba_53 bkra_56 shis_61 ba_66 'jug_70 ba_75 byed_79 ste_83 
T02D2544c:15b-1	dpal ldan 'byor pa phun sum tshogs par byas la /	dpal_0 ldan_5 'byor_10 ba_16 phun_19 sum_24 tshogs_28 ba_35 byed_39 la_44 
T02D2544c:15b-2	sgrub pa'i gnas de yang byi dor legs par byas	sgrub_0 ba_6 gnas_11 de_16 yang_19 'byi_24 'dor_28 legs_32 ba_37 byed_41 
T02D2544c:15b-3	te spos bzang po yang phyogs bzhi rab btul nas	te_0 spros_3 bzang_8 po_14 yang_17 phyogs_22 bzhi_29 rab_34 'dul_38 nas_43 
T02D2544c:15b-4	mandal la tshul dang mthun pa'i me tog bkod de	mandal_0 la_7 tshul_10 dang_16 mthun_21 ba_27 me_32 tog_35 bkod_39 de_44 
