K12D0417-18_H0378:334b-0	@334b rgya gar skad du /	rgya_6 gar_11 skad_15 du_20 
K12D0417-18_H0378:334b-1	he badzra tantra r'a dza n'a ma /	he_0 badzra_3 tantra_10 r_17 dza_21 n_25 ma_29 
K12D0417-18_H0378:334b-2	bod skad du /	'bod_0 skad_4 du_9 
K12D0417-18_H0378:335a-0	kye'i @335a *//	kye_0 
K12D0417-18_H0378:335a-1	rdo rje zhes bya ba rgyud kyi rgyal po //	rdo_0 rje_4 zhes_8 byed_13 ba_17 brgyud_20 kyi_26 rgyal_30 po_36 
K12D0417-18_H0378:335a-2	kye'i rdo rje la phyag 'tshal lo //	kye_0 rdo_6 rje_10 la_14 phyag_17 'tshal_23 lo_30 
K12D0417-18_H0378:335a-3	'di skad bdag gis thos pa dus gcig na /	'di_0 skad_4 bdag_9 gis_14 thos_18 ba_23 dus_26 gcig_30 na_35 
K12D0417-18_H0378:335a-4	bcom ldan 'das de bzhin gshegs pa thams cad kyi	'joms_0 ldan_5 'da'_10 de_15 bzhin_18 gshegs_24 ba_31 thams_34 cad_40 kyi_44 
K12D0417-18_H0378:335a-5	sku dang gsung dang thugs kyi snying po rdo rje	sku_0 dang_4 gsung_9 dang_15 thugs_20 kyi_26 snying_30 po_37 rdo_40 rje_44 
K12D0417-18_H0378:335a-6	btsun mo'i bha ga la bzhugs so //	btsun_0 mo_6 bha_11 ga_15 la_18 bzhugs_21 so_28 
K12D0417-18_H0378:335a-7	de bzhin gshegs pa thams cad kyi sku dang gsung	de_0 bzhin_3 gshegs_9 ba_16 thams_19 cad_25 kyi_29 sku_33 dang_37 gsung_42 
K12D0417-18_H0378:335a-8	dang thugs kyi snying po rje btsun gsang ba las	dang_0 thugs_5 kyi_11 snying_15 po_22 rje_25 btsun_29 gsang_35 ba_41 las_44 
K12D0417-18_H0378:335a-9	shin tu ches gsang ba'ang de nas bcom ldan 'das	shin_0 tu_5 ches_8 gsang_13 ba_19 de_26 nas_29 'joms_33 ldan_38 'da'_43 
K12D0417-18_H0378:335a-10	kyi bka' stsal pa /	kyi_0 bka'_4 stsal_9 ba_15 
K12D0417-18_H0378:335a-11	ae ma'o byang chub sems dpa' sems dpa' chen po	ae_0 ma_3 byang_8 chub_14 sems_19 dpa'_24 sems_29 dpa'_34 chen_39 po_44 
K12D0417-18_H0378:335a-12	rdo rje snying po snying rje chen po lags so	rdo_0 rje_4 snying_8 po_15 snying_18 rje_25 chen_29 po_34 lags_37 so_42 
K12D0417-18_H0378:335a-13	legs so // rdo rje sems dpa' dang /	legs_0 so_5 rdo_11 rje_15 sems_19 dpa'_24 dang_29 
K12D0417-18_H0378:335a-14	sems dpa' chen po dang /	sems_0 dpa'_5 chen_10 po_15 dang_18 
K12D0417-18_H0378:335a-15	dam tshig sems dpa' chen po snying po kye'i rdo rje zhes bya ba nyon cig /	dam_0 tshig_4 sems_10 dpa'_15 chen_20 po_25 snying_28 po_35 kye_38 rdo_44 rje_48 zhes_52 byed_57 ba_61 nyon_64 cig_69 
K12D0417-18_H0378:335a-16	rdo rje snying pos gsol pa /	rdo_0 rje_4 snying_8 pos_15 gsol_19 ba_24 
K12D0417-18_H0378:335a-17	gang phyir rdo rje sems dpa' lags //	gang_0 phyir_5 rdo_11 rje_15 sems_19 dpa'_24 lags_29 
K12D0417-18_H0378:335a-18	ji ltar sems dpa' chen po lags //	ji_0 ltar_3 sems_8 dpa'_13 chen_18 po_23 lags_26 
K12D0417-18_H0378:335a-19	gang gis dam tshig sems dpa' lags //	gang_0 gis_5 dam_9 tshig_13 sems_19 dpa'_24 lags_29 
K12D0417-18_H0378:335a-20	bcom ldan 'das kyis bdag la gsungs //	'joms_0 ldan_5 'da'_10 kyis_15 bdag_20 la_25 gsungs_28 
